measure_point_number;source;road_category;interval_start;lane;completeness;[..,..);[..,5.6);[5.6,..);[5.6,7.6);[7.6,12.5);[12.5,16.0);[16.0,..)
100008;DATAINN;E;2017-01-02T11:00+01:00[Europe/Oslo];4;1.0;757;592;165;25;38;27;75
100008;DATAINN;E;2017-01-02T12:00+01:00[Europe/Oslo];1;1.0;341;332;9;5;1;1;2
100008;DATAINN;E;2017-01-02T12:00+01:00[Europe/Oslo];2;1.0;340;331;9;7;0;1;1
100008;DATAINN;E;2017-01-02T12:00+01:00[Europe/Oslo];3;1.0;775;614;161;29;47;10;75
100008;DATAINN;E;2017-01-02T12:00+01:00[Europe/Oslo];4;1.0;736;578;158;35;40;17;66
100008;DATAINN;E;2017-01-02T13:00+01:00[Europe/Oslo];1;1.0;377;364;13;8;2;1;2
100008;DATAINN;E;2017-01-02T13:00+01:00[Europe/Oslo];2;1.0;418;403;15;10;2;1;2
100008;DATAINN;E;2017-01-02T13:00+01:00[Europe/Oslo];3;1.0;781;614;166;41;51;14;60
100008;DATAINN;E;2017-01-02T13:00+01:00[Europe/Oslo];4;1.0;789;621;168;30;36;25;77
100008;DATAINN;E;2017-01-02T14:00+01:00[Europe/Oslo];1;1.0;369;361;8;4;2;2;0
100008;DATAINN;E;2017-01-02T14:00+01:00[Europe/Oslo];2;1.0;533;517;16;11;0;1;4
100008;DATAINN;E;2017-01-02T14:00+01:00[Europe/Oslo];3;1.0;780;653;127;27;34;12;54
100008;DATAINN;E;2017-01-02T14:00+01:00[Europe/Oslo];4;1.0;873;681;192;33;61;25;73
100008;DATAINN;E;2017-01-02T15:00+01:00[Europe/Oslo];1;1.0;553;541;12;11;0;1;0
100008;DATAINN;E;2017-01-02T15:00+01:00[Europe/Oslo];2;1.0;957;936;21;13;4;3;1
100008;DATAINN;E;2017-01-02T15:00+01:00[Europe/Oslo];3;1.0;852;730;121;23;35;11;52
100008;DATAINN;E;2017-01-02T15:00+01:00[Europe/Oslo];4;1.0;1125;974;151;35;37;20;59
100008;DATAINN;E;2017-01-02T16:00+01:00[Europe/Oslo];1;1.0;547;537;10;8;0;1;1
100008;DATAINN;E;2017-01-02T16:00+01:00[Europe/Oslo];2;1.0;727;715;12;8;2;0;2
100008;DATAINN;E;2017-01-02T16:00+01:00[Europe/Oslo];3;1.0;861;737;124;21;25;14;64
100008;DATAINN;E;2017-01-02T16:00+01:00[Europe/Oslo];4;1.0;1048;936;112;10;33;23;46
100008;DATAINN;E;2017-01-02T17:00+01:00[Europe/Oslo];1;1.0;323;317;5;4;0;0;1
100008;DATAINN;E;2017-01-02T17:00+01:00[Europe/Oslo];2;1.0;377;372;5;4;1;0;0
100008;DATAINN;E;2017-01-02T17:00+01:00[Europe/Oslo];3;1.0;657;557;100;11;12;14;63
100008;DATAINN;E;2017-01-02T17:00+01:00[Europe/Oslo];4;1.0;767;685;82;10;17;12;43
100008;DATAINN;E;2017-01-02T18:00+01:00[Europe/Oslo];1;1.0;233;231;2;1;1;0;0
100008;DATAINN;E;2017-01-02T18:00+01:00[Europe/Oslo];2;1.0;211;205;6;4;0;0;2
100008;DATAINN;E;2017-01-02T18:00+01:00[Europe/Oslo];3;1.0;587;489;98;6;11;11;70
100008;DATAINN;E;2017-01-02T18:00+01:00[Europe/Oslo];4;1.0;621;543;78;9;19;14;36
100008;DATAINN;E;2017-01-02T19:00+01:00[Europe/Oslo];1;1.0;202;198;4;3;1;0;0
100008;DATAINN;E;2017-01-02T19:00+01:00[Europe/Oslo];2;1.0;155;150;5;3;1;1;0
100008;DATAINN;E;2017-01-02T19:00+01:00[Europe/Oslo];3;1.0;507;418;88;9;7;11;61
100008;DATAINN;E;2017-01-02T19:00+01:00[Europe/Oslo];4;1.0;520;448;72;12;12;12;36
100008;DATAINN;E;2017-01-02T20:00+01:00[Europe/Oslo];1;1.0;127;125;2;0;0;0;2
100008;DATAINN;E;2017-01-02T20:00+01:00[Europe/Oslo];2;1.0;80;78;2;2;0;0;0
